,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
62677,1,2,2,1,1,1,1,2,2,2,-1,2,2,2,2
62678,2,-2,2,2,2,2,1,2,2,2,2,2,2,2,-1
62679,-1,2,2,2,2,-1,2,2,-2,2,2,2,-2,2,2
62680,2,2,2,2,2,2,2,-2,-1,-2,2,2,-2,-2,-2
62681,2,2,-1,2,2,2,2,2,2,2,2,2,2,2,2
62682,-1,2,-1,2,2,2,2,2,2,2,2,2,2,-2,2
62683,2,2,-1,2,2,2,-2,-2,-2,2,2,2,2,2,2
62684,2,2,-1,-1,2,2,2,-2,-2,2,2,2,2,-1,-1
62685,2,2,-1,2,-1,2,2,2,2,2,2,2,2,2,2
62686,2,2,2,-2,2,2,-1,-1,-1,2,2,2,2,2,-1
62687,-1,2,-1,2,2,2,-2,2,2,2,2,2,2,2,-2
62688,2,2,2,2,-2,2,-2,2,2,2,2,2,2,2,2
62689,2,2,2,2,-1,2,2,2,2,2,-1,2,2,-1,-1
62690,2,2,2,2,2,-2,-2,2,-1,-1,-1,1,2,2,2
62691,2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2
62692,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2
62693,-2,-2,2,-2,2,2,2,2,2,2,2,2,2,2,2
62694,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2
62695,-1,2,-2,2,2,2,2,2,2,1,2,2,2,1,2
62696,2,2,2,-1,-1,-1,-1,2,2,2,-2,-2,2,2,2
62697,2,2,2,-2,-2,2,2,1,-1,-1,-1,2,-2,-2,2
62698,-1,-1,2,2,2,-1,2,2,2,2,2,2,2,2,-2
62699,-1,2,1,1,1,1,2,2,2,2,2,2,-2,2,-1
62700,2,2,2,2,2,2,-2,-1,2,2,2,2,2,2,2
62701,-1,2,2,2,1,1,1,2,2,2,-1,-1,2,2,2
62702,2,2,2,2,2,1,2,2,2,-2,2,-1,2,2,2
62703,1,2,2,2,2,1,2,-2,2,2,2,2,2,2,2
62704,2,2,2,2,2,1,2,-2,2,-2,2,2,2,2,2
62705,2,2,2,2,-2,2,2,2,2,-1,2,-1,2,2,-1
62706,2,2,2,2,2,-2,2,2,-1,-1,-1,2,-1,-1,-1
62707,2,2,-1,-1,-1,2,-1,2,2,2,2,2,-1,-1,2
62708,2,2,2,2,2,1,2,2,2,2,2,2,-1,2,2
62709,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
62710,2,2,2,2,2,1,2,2,2,2,2,2,-1,2,-1
62711,2,-1,2,-1,2,2,2,2,-1,-1,-2,2,2,2,-1
62712,2,2,2,2,2,2,2,2,-1,-2,2,-2,2,2,-2
62713,2,2,2,2,2,2,2,2,1,2,2,2,-1,-2,-2
62714,-1,-1,2,2,2,2,2,2,2,1,2,2,2,2,-2
62715,2,2,2,2,2,2,-2,-2,2,2,2,-2,-2,-1,2
62716,2,2,2,2,2,2,2,2,-2,2,2,2,2,-2,2
62717,2,2,2,2,2,2,2,-2,-2,1,2,2,1,2,2
62718,2,2,2,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-2,-1
62719,2,2,2,2,-1,2,2,2,2,-1,2,2,2,2,2
62720,2,2,2,2,-1,-1,-2,-2,2,-1,2,2,2,2,2
62721,2,-1,-2,2,2,2,2,2,2,1,2,2,2,2,2
62722,2,-2,-2,-2,2,1,-2,2,-1,-1,2,2,2,2,2
62723,2,-2,2,2,2,2,2,-1,-1,2,2,2,1,1,-2
62724,2,2,2,2,2,2,2,-2,2,2,1,2,2,2,-2
62725,-1,2,2,-1,-2,2,-1,2,2,2,2,2,2,2,2
62726,2,2,2,2,2,-2,-1,2,-1,-1,-1,2,2,-2,-2
62727,-1,2,2,2,2,2,-1,-1,-1,2,2,2,2,2,2
62728,-1,2,2,2,2,2,2,-2,2,2,2,2,2,-2,-2
62729,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2
62730,-1,-1,-1,2,-1,2,2,2,2,2,2,2,-2,2,-2
62731,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
62732,1,1,1,2,2,2,-2,-1,2,1,2,2,-1,-1,2
62733,1,2,2,2,2,-2,-1,-1,2,2,2,2,2,-2,2
62734,-1,-1,2,2,2,-2,-2,2,2,2,2,2,2,-2,-1
62735,2,1,2,2,-2,2,-2,2,2,2,2,2,2,2,-2
62736,2,2,2,2,2,-2,-2,-1,-1,-1,2,2,2,2,2
62737,2,2,2,2,2,2,-2,2,2,-1,2,1,2,2,2
62738,-1,2,2,2,2,2,2,-2,2,-1,2,2,2,2,2
62739,2,2,2,2,2,2,-2,-2,-1,2,2,2,2,2,-1
62740,2,2,2,-2,-2,2,-1,2,1,2,2,2,2,2,-1
62741,2,2,2,1,2,2,2,-2,2,-1,2,2,2,2,2
62742,-1,2,2,2,2,2,-2,2,2,2,2,2,-2,-2,-2
62743,2,2,2,2,2,2,-1,2,-1,-1,2,2,-2,2,2
62744,-1,2,2,2,2,2,2,2,-1,2,2,2,2,2,-2
62745,-1,2,2,1,1,1,1,2,2,2,2,2,2,2,2
62746,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2
62747,-1,2,2,2,2,2,-1,2,2,-1,2,2,2,-2,-1
62748,2,2,2,2,1,-2,-1,-1,-1,-1,2,2,2,2,-2
62749,2,-1,2,2,2,2,-1,2,2,2,2,2,2,2,2
62750,-2,2,-1,2,-2,-2,2,2,2,-2,-2,2,2,2,2
62751,2,2,-2,2,2,2,2,2,-2,-2,-1,2,2,2,2
62752,2,2,2,2,2,2,-2,2,-1,2,2,2,2,2,2
62753,2,2,2,2,1,2,-2,2,2,2,1,2,2,2,2
62754,-1,-1,2,-2,-2,2,-2,2,2,1,2,2,2,2,2
62755,2,2,2,2,-2,-2,-2,2,2,1,1,2,2,2,-2
62756,-1,-1,2,2,-1,2,2,2,1,1,1,2,2,1,2
62757,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1
62758,1,1,2,2,2,-1,2,2,2,1,2,2,2,1,2
62759,2,2,2,2,2,2,-1,2,2,2,1,1,2,2,2
62760,-1,2,1,1,2,2,2,-1,2,2,2,2,2,1,-2
62761,-1,-1,2,2,2,2,2,2,1,2,1,1,1,2,2
62762,2,2,2,2,2,2,1,2,2,2,2,2,2,2,-2
62763,2,1,2,2,2,2,1,2,-2,2,2,-2,-1,-1,-1
62764,2,2,1,2,2,2,2,2,2,2,-2,2,-1,2,2
62765,2,2,2,2,2,2,1,2,2,-2,2,-1,2,-2,-2
62766,2,2,2,2,2,2,-2,2,-1,2,2,2,2,-2,2
62767,2,2,2,2,1,2,-2,-1,2,2,2,2,2,2,2
62768,2,1,2,2,2,2,-2,2,2,-1,2,-2,-2,2,2
62769,2,2,-2,2,2,-1,-1,2,-1,2,-2,-2,2,2,2
62770,1,2,2,2,-2,-2,-2,-1,-1,2,-2,2,2,2,-2
62771,2,2,2,-1,-1,-1,2,2,-1,-1,-1,-1,-1,2,2
62772,2,2,-2,-2,2,2,2,-2,2,-1,-1,-1,2,-2,-1
62773,2,-1,-1,2,-1,2,2,-2,-2,-2,2,2,-2,2,2
62774,2,2,2,2,2,2,2,-2,-2,-2,-1,2,-2,2,2
62775,2,2,1,2,2,2,-2,-2,2,-1,2,2,2,-2,-2
62776,-1,1,1,2,2,2,2,-1,2,2,2,2,-2,-2,2
62777,-1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2
62778,-1,2,2,2,2,2,2,-2,2,2,2,2,2,2,-2
62779,-1,-1,-1,-1,2,2,-2,-2,-2,2,-2,-2,-2,-2,-2
62780,-2,2,-1,2,2,-1,2,2,2,2,2,1,2,2,2
62781,-2,2,2,2,-2,-1,-1,2,2,-1,2,2,2,2,2
62782,2,-2,-1,2,-2,2,1,2,-2,2,2,2,2,2,2
62783,-1,2,-2,-2,-2,-2,-2,2,-1,-1,2,2,2,2,2
62784,2,2,-1,-1,-1,2,2,-2,-2,-1,-1,2,2,2,2
62785,-2,2,-2,-2,2,-2,2,2,-1,2,2,2,2,2,2
62786,-1,2,2,2,2,2,2,2,-1,2,2,2,2,2,2
62787,2,2,2,-2,2,-1,2,1,1,2,2,2,2,2,2
62788,2,2,2,1,2,-2,2,-1,2,2,2,2,2,2,2
62789,2,2,2,2,-2,-2,-1,-1,-1,2,1,1,2,2,2
62790,2,1,2,-2,-2,2,1,2,1,2,2,2,2,-2,-2
62791,-2,2,2,2,2,2,-1,-1,-1,2,2,2,-2,-2,-2
62792,2,2,-2,2,-1,-1,2,2,2,-2,-2,2,-2,-2,-2
62793,2,-2,2,2,2,2,2,-2,2,2,2,-1,-1,-1,2
62794,-1,2,2,2,2,2,2,2,2,2,2,2,1,2,-2
62795,2,2,-1,2,2,2,-2,2,2,2,2,2,2,2,2
62796,1,2,2,2,2,-2,2,2,2,2,2,2,2,-2,2
62797,2,2,2,1,2,2,2,2,-1,-1,-1,2,2,-1,2
62798,2,2,1,2,2,2,2,2,2,2,-2,2,-1,1,2
62799,2,2,-2,2,2,-2,-2,-2,-2,2,-2,2,-2,-1,2
62800,2,-2,2,2,-2,-2,-2,-2,2,-2,2,2,-2,2,-2
62801,2,-1,2,-1,2,-2,-2,2,-2,-2,2,2,2,2,2
62802,2,2,2,-1,2,-2,-2,-2,2,-1,2,2,2,-1,2
62803,2,1,2,-2,2,2,2,2,2,2,2,2,-1,-1,1
62804,1,2,2,-2,2,-2,-2,2,2,2,1,2,1,-1,-1
62805,2,2,2,2,2,2,2,-1,2,2,1,2,-2,2,2
62806,2,2,2,2,2,2,2,-2,-1,-1,1,2,-2,2,-1
62807,-1,2,2,2,2,2,2,-2,2,2,-2,2,-2,2,-1
62808,2,-1,-1,2,2,2,2,2,2,-1,2,2,2,-1,-1
62809,-2,-2,2,2,2,2,-2,-2,2,2,2,-1,2,2,2
62810,2,-1,2,2,2,2,1,2,2,2,-2,2,2,2,2
62811,2,2,2,2,2,2,2,-1,-1,-1,2,2,-1,2,-1
62812,2,2,1,2,2,2,2,2,-2,2,-1,1,1,-2,-2
62813,-1,2,2,2,-1,2,2,-1,2,-1,-2,2,-1,2,-2
62814,2,1,1,-2,-2,2,-1,1,2,1,2,1,2,2,2
62815,-2,-1,2,2,2,2,-1,-1,-1,2,2,2,2,2,2
62816,2,2,2,2,-2,2,-1,2,2,2,2,2,2,2,2
62817,2,2,2,-1,2,1,-1,2,2,2,-2,-2,-2,-2,-2
62818,2,-2,2,-1,-1,2,-1,2,-1,-2,2,2,2,2,2
62819,2,2,2,1,1,2,1,2,2,-2,2,1,1,2,2
62820,1,2,2,-1,2,-1,-1,-2,2,-2,-2,1,2,-2,-2
62821,1,2,2,2,2,2,2,-1,2,-2,2,2,-1,-1,2
62822,-1,2,-1,1,1,2,2,2,-1,2,-2,2,2,-1,-1
62823,-1,-1,1,2,2,2,2,1,1,2,2,2,2,-1,-1
62824,-1,2,1,1,2,2,2,2,2,-2,2,2,2,-2,2
62825,-1,-1,-1,-1,-1,-1,2,-2,2,-2,2,-2,-2,-2,2
62826,-1,-1,-1,-1,2,2,2,2,1,2,2,2,2,2,2
62827,-2,-2,-2,2,-2,2,2,2,2,2,2,-2,2,2,1
62828,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,2,-2,2
62829,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
62830,2,2,1,-1,2,-1,-1,2,-2,2,2,2,2,2,2
62831,-1,2,2,2,-1,-1,2,-2,-2,2,2,2,2,2,2
62832,2,-2,2,2,-1,2,2,-1,-1,2,2,-1,2,2,2
62833,-1,2,-2,-2,-2,2,2,2,2,2,2,-1,2,2,2
62834,1,2,2,2,2,2,-2,2,2,-2,2,2,2,2,2
62835,2,2,2,2,2,-1,2,2,2,2,2,-2,2,-2,2
62836,2,2,2,1,2,2,2,2,2,2,-2,2,-2,2,2
62837,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
62838,2,2,2,2,-1,2,2,2,2,2,2,2,2,2,1
62839,2,2,-2,2,2,2,-2,-1,-1,-2,2,2,2,2,2
62840,-1,-1,-1,-1,-1,2,2,2,2,-1,2,2,2,-1,-1
62841,2,2,2,-1,-1,2,-1,-2,-2,-2,-2,-2,-2,-2,2
62842,2,2,-2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-2
62843,1,2,-2,2,2,-2,2,2,2,2,-2,-2,-2,-2,2
62844,1,2,-2,2,2,2,2,2,2,1,1,2,2,2,2
62845,2,2,-2,2,2,2,2,2,2,2,2,2,2,2,2
62846,2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2
62847,2,2,2,2,2,2,2,2,2,2,-1,2,2,-1,2
62848,2,2,2,2,2,2,-1,-1,2,-2,2,2,-2,-2,-1
62849,1,1,2,-1,-1,2,-1,2,2,2,2,-2,2,2,2
62850,2,2,-2,-2,-2,-2,-2,-2,-2,2,-2,2,2,1,1
62851,2,2,-1,2,-2,2,2,2,2,2,2,2,-1,2,-1
62852,2,1,-1,2,-1,2,-2,-2,-2,-2,-2,2,2,-2,-2
62853,2,2,2,2,-1,-1,-1,-2,-2,2,2,2,2,-1,-1
62854,2,1,2,2,2,2,2,1,1,2,2,2,-2,2,-1
62855,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2
62856,2,-2,-2,2,2,2,-1,-2,-2,2,2,2,-2,2,-1
62857,2,-1,-1,2,-1,2,2,2,2,2,2,2,-2,2,-1
62858,-2,2,-2,2,2,2,2,2,2,2,2,2,2,2,-1
62859,2,2,2,-2,-1,2,2,2,1,2,2,2,2,-1,-1
62860,2,2,-2,-1,2,2,2,2,1,2,2,-1,2,-2,2
62861,2,2,-1,2,2,2,2,2,2,1,2,1,2,2,2
62862,2,2,-1,2,-2,2,2,2,2,2,2,2,2,-2,-2
62863,-1,-1,2,2,2,-2,-2,2,-2,1,1,2,2,2,-1
62864,2,-1,2,2,-2,2,-1,2,2,1,1,1,1,1,2
62865,2,2,2,-1,2,2,2,2,2,2,2,2,2,2,2
62866,1,2,2,2,-1,-1,-1,-1,-2,2,2,2,2,2,2
62867,2,2,1,1,2,2,2,-1,2,2,2,2,2,2,2
62868,2,2,2,-2,-2,-2,-2,2,-2,-2,2,2,2,-1,-1
62869,2,2,2,-2,2,-1,2,-2,2,2,2,2,2,2,2
62870,-2,2,-2,2,-2,2,2,2,2,2,2,2,2,2,2
62871,2,2,2,2,2,2,1,1,1,2,-1,2,2,2,-1
62872,-2,-2,2,2,2,2,2,2,2,2,2,2,2,-1,-1
62873,-1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,2
62874,-2,2,2,2,2,2,2,2,-2,2,2,-1,2,-2,2
62875,-2,2,2,2,2,2,2,1,2,1,2,-2,2,2,2
62876,1,2,2,2,2,-1,2,2,2,2,-1,2,-1,-1,2
62877,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
62878,2,2,2,2,2,-1,2,2,2,2,-2,-2,2,2,2
62879,-2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-1,2
62880,2,2,2,-1,-1,-1,-1,-2,2,2,2,1,2,1,2
62881,2,1,2,2,2,2,2,2,2,2,-1,2,2,2,1
62882,2,2,2,2,-1,2,-2,-2,2,2,2,2,-1,2,2
62883,2,2,2,1,2,1,2,-2,2,-1,2,2,2,2,2
62884,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2
62885,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2
62886,-2,2,2,2,2,-1,2,2,2,2,2,2,-2,2,2
62887,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2
62888,-2,2,2,-2,2,-2,-2,-2,-1,2,2,-2,2,-1,2
62889,2,2,-1,2,2,2,2,2,2,2,2,2,-2,-2,2
62890,2,-1,2,1,1,2,2,-1,2,1,2,2,2,2,-2
62891,2,-1,-1,2,2,2,-2,2,2,2,2,2,2,2,2
62892,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,2
62893,-1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1
62894,2,2,2,-2,-2,2,2,-2,2,2,2,1,2,-1,2
62895,2,2,2,2,-2,-2,-2,-2,2,2,2,1,2,2,2
62896,2,2,1,2,2,2,2,-2,2,1,2,2,2,2,2
62897,2,2,2,2,2,2,-1,2,2,-2,1,1,2,1,1
62898,2,2,2,2,2,2,-1,-1,2,-2,2,2,2,2,2
62899,2,-2,-2,-2,2,-1,-1,-1,-2,2,2,2,2,2,2
62900,2,2,2,2,2,1,1,-1,-2,1,2,2,2,-2,-2
62901,2,2,2,2,2,1,1,-1,-2,-2,-2,-2,2,-2,2
62902,2,2,2,2,2,2,2,2,2,2,2,-2,2,-2,2
62903,-2,2,2,2,2,2,2,-1,2,2,2,-1,2,2,2
62904,2,2,2,2,2,2,2,2,-2,-2,-2,2,2,2,-2
62905,-2,2,2,2,2,2,2,2,2,-1,2,2,2,-2,2
62906,2,-2,2,2,2,-2,2,2,2,2,2,-2,-2,2,2
62907,-2,2,1,1,2,-2,2,2,2,2,-1,2,2,2,2
62908,2,2,2,2,2,-2,-2,2,2,2,2,-2,2,-2,2
62909,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,-2,-2
62910,2,2,-1,-1,2,-2,2,2,2,2,2,2,1,2,2
62911,2,2,-1,-1,-2,2,2,2,-2,-2,-2,-2,2,2,2
62912,2,-1,-1,2,2,2,-2,2,-1,-1,-1,-2,2,2,2
62913,2,1,1,2,1,2,-2,2,-2,-2,2,2,2,2,2
62914,-1,2,2,2,2,2,2,-2,-2,2,-2,2,2,-2,-2
62915,2,-1,1,2,2,2,2,2,1,2,2,2,2,2,2
62916,2,2,2,-2,-2,2,-2,-2,-2,2,2,2,2,2,2
62917,2,2,-2,2,2,2,2,2,1,1,2,2,2,2,2
62918,2,2,2,2,2,-2,-2,-2,2,2,2,2,2,2,2
62919,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
62920,-2,1,2,2,2,2,2,2,1,2,2,2,2,2,-2
62921,2,-1,2,2,-2,2,2,2,1,1,1,1,1,-2,2
62922,-2,2,2,2,2,2,2,2,2,2,-1,2,-1,-1,-1
62923,2,2,2,2,2,2,2,2,2,-2,2,2,2,2,-1
62924,-2,2,2,2,2,2,2,2,2,2,-2,2,2,-1,-2
62925,2,1,2,2,2,2,2,1,2,2,2,2,-1,-1,-1
62926,-2,2,2,2,2,2,2,1,2,2,2,2,2,1,2
62927,2,-2,-2,2,-2,2,2,2,2,2,2,1,2,2,2
62928,2,1,2,2,2,2,-2,-1,2,2,-1,2,2,2,-2
62929,-2,2,-2,-2,-2,-2,2,2,2,-2,-2,-2,2,2,-2
62930,-2,1,2,2,-2,-1,-1,-2,2,-2,-2,-2,-2,2,2
62931,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2
62932,2,2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2
62933,2,-1,2,-1,2,2,2,2,2,2,2,-2,2,-2,2
62934,-1,2,2,2,2,2,2,2,2,2,-2,2,2,-2,2
62935,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
62936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
62937,-2,2,2,1,2,1,1,-2,2,2,-1,2,2,-2,-2
62938,2,2,2,2,2,2,-1,2,-1,2,-1,-1,2,-1,-1
62939,2,2,1,1,-2,2,2,-1,2,2,2,2,2,-1,-1
62940,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
62941,1,2,2,-2,-2,-2,-2,-2,2,-1,2,2,-1,-1,2
62942,-2,2,2,2,2,2,2,-2,-2,-1,2,2,2,2,2
62943,2,2,2,2,2,2,2,2,2,-2,2,2,2,2,2
62944,-2,2,-2,-2,2,2,2,2,2,1,1,2,1,2,1
62945,2,2,2,2,1,2,-2,2,2,-1,1,2,2,2,2
62946,2,2,2,2,2,2,-2,2,2,2,2,2,2,2,2
62947,2,2,2,2,2,2,2,-2,-1,-1,2,2,2,2,2
62948,2,1,2,2,2,2,2,-2,-2,2,2,2,2,2,2
62949,2,-1,2,2,2,2,2,-2,-2,2,-1,2,2,2,2
62950,-2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2
62951,2,-2,-2,-2,-1,2,-2,2,-1,2,-1,2,-1,2,-2
62952,2,1,1,2,-2,-2,2,-1,-1,-1,2,-1,-1,2,-2
62953,-2,2,2,2,2,2,-2,2,2,2,-1,2,2,-2,-2
62954,2,2,2,-2,2,-2,2,2,2,2,2,2,2,2,-1
62955,-1,-1,2,2,2,-2,2,2,2,2,1,1,1,2,2
62956,2,2,2,-1,2,-2,-2,2,-2,-2,2,2,1,2,1
62957,2,2,2,2,2,2,-2,2,2,2,2,2,-1,2,2
62958,2,2,1,-1,-1,-2,-2,2,2,2,2,2,2,2,2
62959,2,2,2,2,-1,2,-2,2,2,2,-2,2,2,2,2
62960,2,2,2,-1,2,2,-2,-2,2,2,2,2,2,2,2
62961,2,-2,2,2,-2,-2,-2,2,-1,-1,-1,2,2,2,2
62962,2,2,2,2,-2,2,-2,2,-1,-1,1,2,2,2,2
62963,2,2,-2,2,2,2,-2,2,-1,2,2,1,2,2,2
62964,1,2,1,2,2,-2,-2,-2,2,2,1,2,2,2,2
62965,1,1,2,2,2,2,-1,2,1,2,1,2,2,2,2
62966,2,2,-2,-2,-2,2,2,2,2,2,1,2,2,2,2
62967,-1,1,2,2,2,2,2,2,2,2,2,2,2,1,2
62968,-1,2,2,2,2,2,2,2,2,2,2,2,2,1,2
62969,-1,2,2,2,1,2,1,2,2,2,2,1,2,2,2
62970,-1,-1,2,2,2,2,2,2,2,2,2,2,-2,2,-1
62971,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,2
62972,2,1,1,1,1,1,2,2,2,-2,-2,2,2,2,1
62973,2,-1,1,2,2,1,2,2,2,2,2,2,-1,-1,-1
62974,2,2,2,2,2,1,2,2,2,2,2,2,-2,2,2
62975,-1,-1,2,2,2,1,2,2,2,-2,2,2,-2,-1,2
62976,-1,2,2,1,2,2,2,2,2,2,-1,-1,-1,-1,-2
62977,2,2,2,2,2,1,2,2,2,-1,2,2,2,2,2
62978,-2,1,1,1,2,2,-2,2,2,-1,2,2,2,2,2
62979,-1,2,2,2,2,2,2,2,-2,-1,-1,2,2,2,2
62980,-2,2,-1,2,-2,2,2,2,2,-1,2,-1,2,-2,2
62981,2,1,2,2,2,2,1,2,-2,2,-2,-2,2,2,2
62982,2,-2,-2,2,2,2,-2,-2,-2,-2,2,2,2,2,2
62983,-1,2,2,2,2,2,2,-1,2,2,2,2,2,2,-2
62984,-2,2,2,-2,2,2,2,2,2,-2,-2,2,-2,-2,-2
62985,2,-1,-1,-1,2,2,2,2,-1,2,2,2,2,2,-1
62986,2,-2,-2,2,2,2,2,2,2,2,-2,2,-1,2,-1
62987,-1,-1,-1,2,-2,2,2,1,2,2,2,-2,-1,2,1
62988,2,2,2,-2,2,2,1,2,2,2,2,2,2,-1,-1
62989,2,-1,2,-2,2,2,2,1,1,1,2,2,2,2,2
62990,-1,2,-1,2,2,2,2,1,2,1,2,2,2,2,2
62991,2,-1,2,2,2,2,2,2,-2,-2,2,2,-2,2,2
62992,2,2,-2,2,-2,2,-2,-2,-2,-2,-2,-2,-2,-1,-1
62993,-1,2,2,2,2,2,-1,2,-1,2,2,1,2,2,2
62994,-2,2,2,2,1,2,2,2,-1,2,2,1,2,2,2
62995,2,-1,2,2,-2,-2,2,2,-1,-1,2,2,2,2,2
62996,2,2,-2,2,2,2,2,2,2,2,2,2,2,2,2
62997,1,2,2,1,2,2,2,-2,-1,-1,-1,2,-1,-1,-1
62998,-1,2,2,2,2,-2,2,-1,2,2,2,2,2,-2,2
62999,2,1,2,1,1,2,2,2,2,2,-1,-1,-2,-2,-2
63000,-1,2,2,-1,-1,2,2,2,1,-2,-2,-2,-2,-2,-2
63001,-1,-1,2,2,2,-2,-2,-2,-1,2,2,2,2,-1,-1
63002,-1,2,-2,2,2,2,2,-2,2,2,1,2,-1,2,-1
63003,-1,-1,-1,-1,2,-1,2,2,2,2,1,2,2,2,2
63004,2,2,2,2,2,-2,-2,2,2,2,-2,-1,-1,2,2
63005,2,2,2,2,2,-2,2,2,-2,-2,2,2,2,2,2
63006,2,2,2,-1,2,2,1,2,2,2,2,1,2,2,2
63007,2,2,-2,-2,2,-2,-2,-2,-2,2,2,2,2,-2,2
63008,2,2,2,-2,-2,-2,-2,-2,-2,-1,2,2,2,2,2
63009,2,1,1,2,2,2,-2,2,-1,1,1,2,2,1,2
63010,2,2,1,2,2,2,-2,-1,2,2,1,1,1,1,2
63011,2,2,-2,2,2,2,2,2,2,2,1,1,1,1,-2
63012,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
63013,2,-2,2,-2,2,-1,2,2,2,2,2,2,1,2,2
63014,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
63015,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
63016,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2
63017,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2
63018,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-1
63019,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2
63020,2,2,2,2,2,2,2,2,2,2,2,2,-2,-1,2
63021,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2
63022,2,2,2,1,1,2,2,2,2,2,2,2,2,-2,2
63023,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2
63024,2,2,2,2,2,2,2,2,-1,2,2,-1,-1,2,2
63025,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
63026,2,2,2,2,2,2,-2,-1,-1,2,-1,-1,-1,-1,-1
63027,2,2,1,2,1,2,2,2,-1,2,2,2,2,2,1
63028,-2,2,-1,2,-2,-1,-1,-1,2,2,2,2,2,2,2
63029,2,2,2,2,-1,2,2,2,2,2,2,-1,2,2,2
63030,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-1
63031,2,-2,2,2,-1,2,2,2,2,2,2,2,2,2,-1
63032,-2,-2,-2,2,-2,-2,2,-2,2,2,2,2,2,-1,-1
63033,-1,2,-2,2,-2,-2,2,2,-1,2,-1,2,-2,2,-1
63034,-1,2,2,2,-1,-1,-1,2,2,-1,2,2,2,2,2
63035,-1,2,2,2,2,2,2,1,2,2,2,2,-2,2,2
63036,-1,2,2,2,2,2,2,2,2,2,2,2,-2,2,2
63037,2,2,2,-1,2,2,2,2,2,2,2,2,2,2,2
63038,2,2,2,1,1,2,2,2,2,1,2,2,2,2,-1
63039,2,2,2,2,2,2,-1,2,2,-2,2,2,2,2,2
63040,-1,2,2,2,2,-1,-1,2,-2,-2,-2,1,1,1,2
63041,2,2,2,2,2,2,2,2,2,-2,2,2,1,2,2
63042,2,2,1,1,1,1,-1,-1,2,2,2,2,2,2,2
63043,-1,-2,2,2,2,2,2,2,2,2,2,2,2,2,2
63044,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1
63045,2,2,2,2,2,2,-2,2,1,2,2,2,2,2,-2
63046,2,2,-1,2,2,1,-1,2,-2,-2,2,2,2,-2,2
63047,2,2,2,-1,2,2,2,2,2,2,2,2,2,-2,-2
63048,-2,-2,2,2,2,2,2,2,2,2,2,2,2,-2,-2
63049,2,-1,2,2,2,2,2,2,2,2,2,2,-1,2,-2
63050,2,-2,2,2,2,2,2,2,2,2,1,2,2,2,-2
63051,-2,2,2,2,2,2,2,2,2,-2,2,2,-2,2,2
63052,2,2,2,2,2,2,2,2,-2,2,2,2,2,2,2
63053,2,2,2,2,2,2,-2,2,-1,2,2,2,2,1,2
63054,2,2,2,2,2,-2,-1,-1,2,2,2,2,-1,2,2
63055,2,2,2,2,2,-2,2,-1,-1,2,2,2,2,2,2
63056,2,2,2,2,2,-2,-2,2,-1,-1,2,-1,-1,2,-1
